1 4.052 -1.939758 8.889969 -0.012497 -0.086639 -0.036850
1 3.916 -1.875153 8.966537 0.010712 -0.051208 -0.033188
1 3.782 -1.968475 8.973709 0.005829 -0.004791 -0.018524
1 3.739 -2.205368 9.251282 -0.044250 0.019638 -0.000214
1 2.662 -0.654816 9.122070 0.123123 0.079498 0.059647
1 3.557 -1.489914 8.782288 0.334473 0.188248 0.124405
1 3.030 -1.458801 8.684189 0.049805 0.058731 -0.011185
1 3.581 -1.887115 8.763153 -0.017380 -0.003586 -0.071060
1 3.834 -2.009155 8.801437 -0.001495 -0.036545 -0.084503
1 3.633 -1.710052 8.964142 0.081573 -0.030426 -0.046631
1 3.681 -1.635880 8.899536 0.206192 0.029419 0.063309
1 3.530 -1.461197 8.746399 0.137772 0.008652 0.093857
1 3.834 -1.616730 8.772720 0.069351 -0.008469 0.032776
1 3.798 -1.805771 8.741608 -0.033249 -0.052429 -0.056396
1 3.755 -1.889511 8.720078 -0.078461 -0.059753 -0.094269
1 3.621 -1.781845 8.588470 -0.045456 -0.026779 -0.089386
1 3.597 -1.729202 8.430542 -0.006378 -0.010910 -0.060059
1 3.707 -1.717239 8.461655 0.035156 -0.019455 -0.046631
1 3.796 -1.765091 8.535828 0.064468 -0.030426 -0.047852
1 3.791 -1.793808 8.686584 0.071808 -0.041428 -0.034409
1 3.832 -1.781845 8.808609 0.047363 -0.067078 -0.013641
1 3.839 -1.753128 8.720078 0.000946 -0.093964 -0.009979
1 3.839 -1.765091 8.588470 -0.023499 -0.102524 -0.024628
1 3.808 -1.666977 8.667435 -0.007614 -0.103745 -0.041748
1 3.892 -1.777054 8.887573 0.048584 -0.075638 -0.067398
1 3.846 -1.827301 8.861252 0.018036 -0.075638 -0.062515
1 3.791 -1.726807 8.808609 -0.036926 -0.089081 -0.028305
1 3.959 -1.762695 8.856461 -0.045456 -0.081757 -0.005096
1 3.872 -1.640656 8.863647 -0.007614 -0.063431 -0.018524
1 3.990 -1.712448 8.858856 0.041260 -0.036545 -0.038071
1 3.872 -1.537766 8.882782 0.035156 -0.008469 -0.035629
1 3.868 -1.530594 8.849289 0.033920 0.035522 -0.020981
1 3.851 -1.501877 8.897141 0.003387 0.062393 -0.008743
1 3.815 -1.401382 9.026352 -0.066238 0.064835 0.015671
1 3.858 -1.657410 9.078995 -0.194519 0.046509 0.048660
1 3.851 -1.954117 8.983292 -0.377777 0.013535 0.058426
1 3.533 -1.678940 9.002426 -0.438858 0.031860 -0.008743
1 3.899 -2.370468 8.796646 -0.357010 0.108826 -0.134598
1 3.971 -2.286728 8.655472 -0.369217 0.117371 -0.249435
1 3.899 -2.432693 8.531036 -0.227493 0.174805 -0.210342
1 3.717 -2.102478 8.483185 -0.035690 0.224899 -0.099152
1 3.640 -1.978043 8.461655 0.058365 0.237106 0.044983
1 3.655 -1.944550 8.511902 0.025375 0.183334 0.153717
1 3.652 -1.920624 8.420975 -0.076019 0.090500 0.208694
1 3.765 -2.059402 8.435333 -0.113876 0.033066 0.165939
1 3.595 -1.844055 8.521469 -0.022263 0.022079 0.051102
1 3.614 -1.968475 8.593262 0.120682 0.041626 -0.033188
1 3.612 -2.135971 8.732040 0.174423 0.033066 -0.108932
1 3.585 -2.157516 8.799042 0.140213 -0.003586 -0.119919
1 3.691 -2.116837 8.787079 0.054703 -0.056091 -0.068619
1 3.703 -2.083328 8.717682 -0.011261 -0.091522 -0.008743
1 3.664 -2.035477 8.724869 -0.025940 -0.085419 0.060867
1 3.581 -1.765091 8.775116 0.027817 -0.060989 0.092636
1 3.643 -1.609558 8.887573 0.096237 -0.041428 0.090195
1 3.858 -1.946945 8.854080 0.074249 -0.054871 0.075531
1 3.995 -2.267578 8.758362 -0.043015 -0.095184 0.062103
1 3.875 -1.980438 8.724869 -0.005173 -0.062195 0.048660
1 3.588 -1.566483 8.705719 0.182983 0.040405 0.025452
1 3.535 -1.516235 8.705719 0.283157 0.089279 -0.006302
1 3.664 -2.021118 8.633942 0.167099 0.036743 -0.016083
1 3.839 -2.054626 8.708115 -0.021057 -0.065872 -0.012421
1 3.815 -1.887115 8.574112 0.014389 -0.084198 -0.001419
1 3.791 -1.635880 8.554977 0.163422 -0.048752 0.021774
1 3.274 -0.982635 9.047897 0.297821 -0.007233 0.046219
1 3.872 -1.686127 9.023972 0.241623 -0.031662 0.059647
1 4.064 -2.298691 8.906723 -0.177414 -0.201462 0.020569
1 4.076 -2.174255 8.918686 -0.308136 -0.244232 -0.020981
1 3.810 -1.722015 8.882782 -0.077225 -0.112289 -0.044189
1 3.636 -1.688522 8.837326 0.120682 0.007416 -0.027069
1 3.762 -2.045044 8.660263 0.137772 0.036743 -0.000214
1 3.762 -2.128799 8.593262 0.055923 0.015976 -0.009979
1 3.746 -1.851227 8.614792 0.086456 0.015976 0.020569
1 3.724 -1.566483 8.476013 0.167099 0.025742 0.081635
1 3.691 -1.762695 8.473618 0.180542 0.017197 0.137833
1 3.760 -1.518631 8.559753 0.112122 -0.010910 0.172043
1 3.834 -1.556915 8.432938 0.055923 -0.034103 0.119507
1 3.672 -1.425308 8.533432 0.033920 -0.063431 0.084076
1 3.949 -1.666977 8.688965 0.043701 -0.067078 0.038879
1 3.837 -1.915833 8.720078 0.002167 -0.096405 0.007141
1 3.791 -1.454025 8.956970 0.025375 -0.106186 0.015671
1 4.007 -1.784225 9.014389 0.038818 -0.108627 0.007141
1 4.074 -1.659805 8.992859 -0.055252 -0.145279 0.019348
1 4.102 -1.848831 8.913895 -0.094345 -0.148941 0.040100
1 4.162 -1.568878 8.949783 -0.066238 -0.119629 0.092636
1 3.853 -1.391815 8.952179 0.011948 -0.071976 0.103638
1 3.863 -1.434875 8.870819 0.086456 -0.009674 0.082870
1 3.956 -1.669373 8.789474 0.042480 -0.007233 0.035217
1 3.951 -1.774658 8.679398 0.015594 -0.010910 -0.029510
1 3.916 -1.652618 8.765533 0.090118 0.012299 -0.078384
1 3.837 -1.559311 8.753571 0.198868 0.055069 -0.100388
1 3.961 -1.834473 8.724869 0.149979 0.051407 -0.118713
1 3.959 -1.772263 8.717682 0.004608 0.004974 -0.123596
1 3.858 -1.554520 8.710510 -0.054016 -0.020660 -0.058838
1 3.911 -1.564087 8.590866 -0.045456 -0.016998 0.035217
1 3.980 -1.707657 8.554977 -0.066238 -0.018219 0.074310
1 3.928 -1.655014 8.552582 -0.035690 -0.001144 0.064545
1 3.930 -1.674164 8.650681 0.010712 0.013535 0.019348
1 3.959 -1.666977 8.590866 0.007050 0.002533 -0.047852
1 3.968 -1.700485 8.617188 -0.033249 -0.027985 -0.075943
1 4.014 -1.686127 8.674606 -0.032043 -0.031662 -0.047852
1 3.947 -1.549728 8.672226 -0.021057 -0.026779 -0.000214
1 3.849 -1.561691 8.727249 0.020493 -0.015793 0.031540
1 4.009 -1.683731 8.827759 0.016830 -0.024338 0.014465
1 4.040 -1.722015 8.820572 -0.044250 -0.056091 -0.033188
1 4.078 -1.717239 8.796646 -0.030823 -0.054871 -0.055176
1 4.028 -1.700485 8.811005 0.004608 -0.034103 -0.035629
1 3.911 -1.576050 8.894760 0.051041 0.008652 -0.012421
1 4.124 -1.676559 8.444901 0.057144 0.026978 0.003464
1 3.858 -1.487518 8.514297 0.014389 0.007416 0.003464
1 3.916 -1.509064 8.526260 0.090118 0.042847 0.008347
1 3.861 -1.446838 8.586075 0.106003 0.055069 0.012024
1 4.160 -1.741165 8.624359 0.058365 0.019638 0.012024
1 4.081 -1.705261 8.720078 -0.033249 -0.045105 0.012024
1 4.152 -1.707657 8.724869 -0.049133 -0.064636 0.009583
1 4.045 -1.686127 8.705719 -0.045456 -0.047546 -0.002655
1 3.932 -1.621521 8.741608 -0.011261 -0.008469 -0.019745
1 3.817 -1.410950 8.789474 0.051041 0.029419 -0.008743
1 3.892 -1.468384 8.736832 0.059586 0.040405 -0.014862
1 4.021 -1.607162 8.866043 -0.022263 0.003769 -0.033188
1 4.064 -1.621521 8.988068 -0.071121 -0.024338 -0.027069
1 4.117 -1.786621 8.880402 -0.072342 -0.031662 0.005905
1 4.231 -1.915833 8.808609 -0.068680 -0.010910 0.002243
1 3.853 -1.370270 8.686584 -0.034485 0.039185 -0.017303
1 3.928 -1.611954 8.581299 0.057144 0.100266 0.002243
1 4.009 -1.674164 8.643509 -0.080902 -0.019455 -0.002655
1 4.083 -1.889511 8.648285 -0.058899 -0.037781 -0.039291
1 4.059 -1.896698 8.739212 -0.061340 -0.045105 -0.069839
1 4.009 -1.899094 8.818176 -0.069901 -0.035324 -0.068619
1 4.050 -1.827301 8.717682 -0.028381 -0.010910 -0.039291
1 3.904 -1.513840 8.779892 0.000946 -0.006027 0.010788
1 3.956 -1.564087 8.799042 0.014389 0.006210 0.068192
1 4.042 -1.726807 8.700928 -0.069901 -0.014557 0.081635
1 4.047 -1.695694 8.619583 -0.123657 -0.029221 0.043777
1 3.901 -1.530594 8.629150 -0.040573 0.002533 0.008347
1 4.018 -1.686127 8.691360 0.058365 0.037964 -0.014862
1 4.057 -1.777054 8.590866 0.025375 0.019638 -0.035629
1 4.007 -1.724411 8.566940 -0.025940 -0.008469 -0.049072
1 4.088 -1.779449 8.653076 -0.024704 -0.007233 -0.038071
1 4.028 -1.674164 8.715286 -0.007614 0.004974 -0.017303
1 3.995 -1.643051 8.617188 0.011948 0.009857 0.005905
1 3.990 -1.698090 8.624359 -0.010056 -0.001144 0.010788
1 4.076 -1.772263 8.681793 -0.016174 0.008652 -0.005096
1 4.121 -1.810547 8.605225 -0.001495 0.030624 -0.011185
1 3.703 -1.427704 8.700928 0.043701 0.050186 0.018112
1 3.846 -1.592804 8.712906 0.099899 0.069733 0.043777
1 3.956 -1.767487 8.722473 0.013153 0.037964 -0.036850
1 4.059 -2.030685 8.705719 -0.112656 -0.010910 -0.101593
1 4.337 -1.882339 8.744003 -0.080902 0.003769 -0.119919
1 3.789 -1.355911 8.794250 0.037598 0.061172 -0.110153
1 3.585 -1.336777 8.746399 0.107239 0.119827 0.057205
1 3.951 -1.576050 8.739212 -0.002731 0.094162 0.142715
1 4.174 -1.834473 8.705719 -0.115112 0.064835 0.029099
1 4.028 -1.547348 8.614792 -0.132202 0.039185 -0.012421
1 3.892 -1.372665 8.607620 -0.035690 0.069733 -0.030746
1 4.018 -1.791412 8.696152 -0.022263 0.072174 -0.038071
1 4.030 -1.760300 8.729645 -0.080902 0.030624 -0.045395
1 3.956 -1.535370 8.712906 -0.065018 0.017197 -0.049072
1 4.014 -1.781845 8.739212 -0.021057 0.019638 -0.051514
1 4.038 -1.805771 8.789474 -0.041809 0.007416 -0.051514
1 3.896 -1.645447 8.796646 -0.035690 0.015976 -0.050293
1 3.791 -1.738770 8.777512 -0.001495 0.037964 -0.051514
1 3.813 -1.822510 8.746399 -0.016174 0.039185 -0.053955
1 3.595 -1.597595 8.720078 -0.027145 0.034302 -0.056396
1 3.607 -1.666977 8.657867 0.007050 0.051407 -0.047852
1 3.681 -1.820129 8.590866 -0.003937 0.039185 -0.045395
1 3.715 -1.583237 8.691360 -0.012497 0.024536 -0.049072
1 3.712 -1.597595 8.660263 0.032715 0.028183 -0.050293
1 3.817 -1.827301 8.617188 0.021713 0.015976 -0.049072
1 3.794 -1.896698 8.674606 -0.034485 -0.008469 -0.047852
1 3.693 -1.707657 8.708115 -0.033249 -0.014557 -0.042953
1 3.741 -1.865585 8.703323 -0.001495 -0.010910 -0.031967
1 3.817 -1.930191 8.698547 -0.027145 -0.032867 -0.027069
1 3.758 -1.853622 8.633942 -0.023499 -0.038986 -0.018524
1 3.707 -1.772263 8.691360 0.010712 -0.024338 -0.008743
1 3.801 -1.932587 8.782288 0.011948 -0.014557 0.003464
1 3.987 -2.155121 8.727249 -0.039368 -0.036545 0.012024
1 3.963 -1.829697 8.703323 -0.049133 -0.057312 0.014465
1 3.928 -1.731583 8.674606 0.011948 -0.035324 0.023010
1 3.956 -1.882339 8.739212 0.010712 -0.009674 0.036423
1 3.896 -1.937378 8.660263 -0.055252 -0.009674 0.047424
1 3.920 -1.748337 8.657867 -0.065018 -0.013351 0.046219
1 3.971 -1.597595 8.684189 -0.019821 -0.014557 0.035217
1 4.093 -1.810547 8.715286 -0.021057 -0.015793 0.029099
1 4.023 -1.793808 8.698547 -0.080902 -0.026779 0.015671
1 3.961 -1.899094 8.801437 -0.082108 -0.004791 0.003464
1 3.832 -1.590408 8.825363 -0.043015 0.024536 -0.012421
1 3.839 -1.676559 8.729645 -0.019821 0.036743 -0.016083
1 3.887 -1.784225 8.734436 -0.060135 0.017197 -0.016083
1 3.894 -1.884735 8.767929 -0.110214 0.000092 -0.011185
1 3.968 -2.121613 8.674606 -0.113876 0.000092 -0.005096
1 3.789 -1.657410 8.717682 -0.068680 0.006210 -0.018524
1 3.813 -1.817734 8.712906 0.014389 0.044067 -0.022186
1 4.040 -2.068970 8.772720 -0.014938 0.040405 -0.024628
1 4.014 -1.853622 8.722473 -0.084564 0.015976 -0.024628
1 3.961 -2.057007 8.712906 -0.088226 0.033066 -0.013641
1 3.959 -2.475754 8.650681 -0.129761 0.044067 -0.001419
1 3.626 -1.781845 8.727249 -0.121216 0.059952 -0.009979
1 3.593 -1.722015 8.753571 0.024155 0.121033 -0.007538
1 3.966 -2.157516 8.703323 0.020493 0.103943 -0.005096
1 3.939 -1.908661 8.758362 -0.116318 0.040405 -0.001419
1 3.920 -2.274765 8.672226 -0.152985 0.058731 0.019348
1 3.803 -2.415939 8.739212 -0.196960 0.077057 0.030334
1 3.538 -1.882339 8.751190 -0.156647 0.111267 0.035217
1 3.652 -2.025909 8.710510 -0.047897 0.156479 0.044983
1 3.928 -2.258011 8.684189 -0.085785 0.122269 0.044983
1 3.906 -2.272369 8.679398 -0.187195 0.075836 0.055984
1 3.865 -2.530792 8.487976 -0.262939 0.085617 0.092636
1 3.791 -3.136169 8.277405 -0.394882 0.089279 0.139053
1 3.834 -2.875351 8.499939 -0.471832 0.100266 0.185486
1 3.755 -2.880142 8.602829 -0.369217 0.158920 0.250229
1 3.777 -2.796402 8.576508 -0.293472 0.223663 0.357742
1 3.535 -2.628891 8.346802 -0.369217 0.229782 0.479919
1 3.624 -2.985428 7.918488 -0.553696 0.187012 0.595978
1 3.774 -3.064392 7.853882 -0.850586 0.107605 0.658295
1 3.710 -2.875351 7.521271 -0.991074 0.124710 0.686401
1 3.430 -2.650436 7.471024 -0.992310 0.227341 0.699844
1 2.987 -3.054825 7.887375 -1.022842 0.342163 0.628967
1 3.669 -2.207764 8.538223 -1.063171 0.366608 0.504364
1 5.545 -3.143356 9.313492 -1.285507 0.322632 0.367523
1 4.193 -4.973862 7.949585 -1.495667 0.376373 0.270996
1 3.691 -4.681946 8.014191 -1.551849 0.526657 0.270996
1 2.090 -3.988022 8.387482 -1.522522 0.568192 0.218460
1 1.245 -5.112640 8.016586 -1.382034 0.788101 0.202576
1 1.525 -6.979050 7.363342 -1.807190 0.741669 0.181808
1 1.422 -8.405167 7.451874 -2.338638 0.577972 0.202576
1 1.099 -8.161102 7.092957 -2.220123 0.695251 0.273438
1 1.054 -8.060608 6.277008 -1.847504 0.789322 0.399292
1 1.563 -6.395203 5.750580 -1.347824 0.608505 0.454269
1 1.130 -4.971466 6.210007 -0.639221 0.402023 0.412735
1 1.128 -4.978653 7.222168 -0.201843 0.392258 0.407837
1 0.769 -6.435883 7.250885 -0.376556 0.384933 0.390732
1 0.944 -8.397995 7.588272 -0.806595 0.408142 0.383408
1 0.788 -9.785828 7.980698 -1.291626 0.465561 0.379730
1 -0.243 -8.328598 8.633942 -1.416245 0.601181 0.468918
1 -0.681 -8.505676 7.978302 -1.303833 0.868729 0.561783
1 -0.971 -7.945755 7.832336 -1.350266 1.142395 0.595978
1 -1.021 -7.436081 6.791458 -0.965424 1.373306 0.606979
1 -0.832 -6.658417 6.755569 -0.112656 1.556564 0.526337
1 1.039 -6.045853 7.200638 0.731537 1.612778 0.365082
1 1.090 -6.624908 6.870422 1.193344 1.639633 0.209930
1 1.518 -9.017731 5.925262 0.906235 1.384293 0.026657
1 0.800 -9.058411 6.425354 0.247726 0.832077 -0.057617
1 -0.143 -8.445847 6.217178 -0.104111 0.639038 0.019348
1 0.494 -9.910263 6.853668 0.038818 0.444794 0.323532
1 0.357 -9.161301 7.162354 -0.039368 0.130814 0.475037
1 0.798 -10.324219 8.916290 -0.324020 0.074615 0.655838
1 -0.758 -7.481537 7.624161 -0.398544 0.250549 0.825668
1 -1.167 -6.488525 7.521271 0.143890 0.504654 0.912415
1 -2.636 -6.397598 5.738617 -0.017380 0.563309 0.950272
1 -2.354 -8.144348 5.669235 -0.386322 0.486328 0.879425
1 -2.344 -6.572266 6.463638 -0.300797 0.337280 0.741379
1 -2.921 -5.107864 4.709702 0.435883 0.381256 0.653397
1 -2.937 -6.517227 2.934235 0.553162 0.274979 0.671722
1 -2.851 -9.106262 4.487167 -0.352127 0.165009 0.670517
1 -2.239 -6.519623 4.520676 -0.958099 -0.047546 0.712051
1 -2.533 -6.311447 5.032730 -0.298355 -0.170929 0.705933
1 -2.504 -7.603577 5.240906 -0.233612 -0.201462 0.857437
1 -2.911 -7.682541 5.128448 -0.773621 -0.177048 0.869644
1 -3.150 -6.938370 4.831741 -0.842026 -0.075638 0.879425
1 -3.258 -6.584229 4.360352 -0.460861 0.058731 0.856216
1 -3.225 -5.756317 4.164139 -0.470627 0.254196 0.826889
1 -3.342 -5.605576 4.771927 -0.686874 0.568192 0.814682
1 -3.916 -7.613144 6.513901 -0.909225 1.020233 0.815887
1 -3.739 -7.881149 5.269623 -1.068054 1.254791 0.737701
1 -3.825 -6.340164 5.331833 -0.609909 1.077652 0.497040
1 -3.483 -7.864395 5.090164 0.131653 0.964035 0.383408
1 -3.890 -7.582047 5.415588 0.273392 0.796646 0.341858
1 -4.000 -7.634689 3.711899 0.213516 0.662277 0.330872
1 -3.691 -6.421524 4.441711 0.175659 0.399582 0.338196
1 -3.495 -8.457809 6.028152 0.279495 0.301849 0.305206
1 -3.316 -8.742554 6.198044 -0.215286 0.318954 0.300323
1 -3.741 -7.503082 5.573517 -0.325241 0.294525 0.212372
1 -3.976 -6.232483 4.539810 0.224518 0.281082 0.132950
1 -4.175 -5.971664 4.092361 0.621567 0.237106 0.054764
1 -4.586 -6.258804 4.475204 0.639893 0.173569 -0.005096
1 -4.399 -6.727798 4.484787 0.395554 0.129593 -0.075943
1 -4.553 -7.213547 4.496750 0.165863 -0.004791 -0.173691
1 -4.388 -6.723022 4.673813 0.311264 -0.158722 -0.205460
1 -4.421 -7.340363 5.640518 0.718109 -0.289444 -0.134598
1 -4.385 -6.916840 5.650085 0.865921 -0.299210 -0.011185
1 -4.610 -7.385834 5.934830 0.580032 -0.284561 0.004700
1 -4.660 -7.359512 5.473022 0.167099 -0.222260 -0.008743
1 -4.612 -7.357117 5.504120 0.134109 -0.175812 -0.024628
1 -4.550 -7.206360 5.719482 0.340576 -0.134277 0.027893
1 -4.395 -6.782837 5.767334 0.525070 -0.114731 0.095078
1 -4.263 -6.663193 5.930038 0.496964 -0.111069 0.161041
1 -4.160 -6.581833 5.858261 0.244064 -0.068314 0.178162
1 -4.440 -6.967087 6.410995 0.108444 0.013535 0.170822
1 -4.088 -6.191803 5.709900 0.099899 0.084381 0.154938
1 -4.297 -6.050629 5.963547 0.259949 0.074615 0.159836
1 -4.120 -6.277954 5.839111 0.175659 0.053848 0.131729
1 -4.136 -6.373657 5.554367 0.021713 0.047745 0.088974
1 -4.366 -6.531586 5.666840 0.025375 0.048950 0.066986
1 -4.390 -6.971863 5.819977 0.058365 0.062393 0.057205
1 -4.536 -7.273361 6.037720 0.019272 0.056290 0.074310
1 -4.622 -7.180038 6.140610 0.097458 0.042847 0.103638
1 -4.780 -6.782837 6.202820 0.256287 0.037964 0.167160
1 -4.756 -6.378448 6.119080 0.351578 0.031860 0.225815
1 -4.718 -6.053024 6.056870 0.336914 0.023300 0.272232
1 -4.644 -5.751526 5.968323 0.296600 0.023300 0.273438
1 -4.682 -5.617538 5.949188 0.281937 0.031860 0.266113
1 -4.416 -5.550537 5.901337 0.259949 0.041626 0.209930
1 -4.634 -5.426102 5.913300 0.218399 0.024536 0.161041
1 -4.495 -5.667786 5.956360 0.170746 -0.007233 0.103638
1 -4.720 -5.935776 5.944397 0.119446 -0.020660 0.042542
1 -4.744 -6.378448 6.123871 0.071808 -0.029221 0.013229
1 -4.761 -6.431091 6.274612 0.062027 -0.067078 -0.013641
1 -4.723 -6.227707 6.255463 0.014389 -0.073196 -0.019745
1 -4.816 -6.081741 6.255463 -0.050354 -0.056091 -0.011185
1 -4.988 -6.093704 6.317688 -0.071121 -0.025543 0.009583
1 -4.907 -6.651230 6.399033 -0.065018 0.011093 0.035217
1 -4.845 -6.342560 6.341614 -0.084564 0.013535 0.033981
1 -4.586 -5.978851 6.040115 -0.035690 -0.003586 0.024216
1 -4.510 -5.686920 5.784088 -0.019821 -0.027985 0.021774
1 -4.486 -5.684525 5.918076 -0.027145 -0.042664 0.012024
1 -4.574 -5.789810 6.348785 -0.057693 -0.059753 -0.008743
1 -4.612 -6.220520 6.401428 -0.073578 -0.070755 -0.036850
1 -4.584 -6.459808 6.140610 -0.083344 -0.080521 -0.074722
1 -4.526 -6.519623 6.032944 -0.083344 -0.097626 -0.102829
1 -4.517 -6.502884 6.159760 -0.056458 -0.102524 -0.095490
1 -4.529 -6.541168 6.238724 -0.024704 -0.090302 -0.068619
1 -4.603 -6.469376 6.298538 -0.028381 -0.064636 -0.034409
1 -4.577 -6.364090 6.303329 -0.016174 -0.023102 0.008347
1 -4.557 -6.328201 6.291367 0.049805 0.003769 0.036423
