1 7.062423 -2.198979 2.469397 -0.014796 0.052365 0.106552 5.311045 1.238670 1.424419 0.437550 0.322005 0.675370
1 6.233914 -2.133592 2.697275 -0.010257 0.056243 0.113117 6.192467 1.207943 1.597720 0.412355 0.305275 0.660396
1 5.403574 -2.164146 2.867029 -0.009439 0.055543 0.114824 6.847635 1.173355 1.717828 0.398639 0.298723 0.660486
1 4.953441 -2.187790 3.217288 0.028842 0.009203 0.047634 6.920838 1.212688 2.100695 0.411995 0.397378 0.744919
1 4.958783 -2.193901 3.315289 0.006201 -0.033381 0.022770 6.933754 1.234274 2.072653 0.495560 0.435325 0.829837
1 4.973034 -2.211110 3.269234 0.019315 -0.034668 0.013371 6.942374 1.224635 2.090406 0.499511 0.435250 0.831362
1 4.986227 -2.230514 3.219923 0.025109 -0.046929 0.016273 6.946394 1.236087 2.127404 0.509466 0.442470 0.835932
1 5.003276 -2.229066 3.157800 0.037740 -0.038846 0.017087 6.958418 1.236883 2.178066 0.506648 0.448666 0.838263
1 4.980226 -2.165869 3.213335 0.034681 -0.034012 0.019638 6.935084 1.269828 2.160050 0.506103 0.448276 0.839847
1 5.000552 -2.184198 3.144979 0.036317 -0.046238 0.018512 6.947662 1.274226 2.224243 0.508874 0.450692 0.846738
1 4.998818 -2.179111 3.116509 0.059825 -0.045026 0.024030 6.948834 1.276238 2.242178 0.529863 0.455071 0.850702
1 5.019040 -2.194270 3.034613 0.078406 -0.049765 0.027690 6.962632 1.279348 2.306225 0.537356 0.464532 0.854967
1 5.001918 -2.198223 3.058955 0.090072 -0.046454 0.028026 6.954256 1.280897 2.299848 0.544175 0.466377 0.857501
1 4.980674 -2.241593 3.098240 0.093840 -0.050574 0.033462 6.941687 1.290014 2.277264 0.547751 0.460316 0.857630
1 4.965745 -2.295166 3.109786 0.107965 -0.053066 0.039007 6.929611 1.299854 2.270825 0.531180 0.458681 0.851419
1 4.927160 -2.339622 3.178773 0.118911 -0.048764 0.045310 6.910081 1.326179 2.247584 0.524709 0.461761 0.850774
1 4.868124 -2.470856 3.255920 0.104187 -0.048994 0.044618 6.878915 1.344651 2.227441 0.522407 0.459759 0.848761
1 4.816418 -2.563468 3.326535 0.099665 -0.048043 0.038882 6.850470 1.375089 2.206124 0.521945 0.458920 0.848521
1 5.021757 -2.454494 3.264118 0.064056 -0.081986 -0.079829 6.760008 1.045437 2.185413 0.481106 0.392019 0.578071
1 5.852221 -2.498888 3.096984 0.071582 -0.094568 -0.083819 6.141699 0.979067 2.084758 0.476234 0.384120 0.573353
1 6.700803 -2.534709 2.918680 0.083610 -0.097166 -0.091163 5.265417 0.941793 1.978089 0.470505 0.382568 0.571997
1 7.541988 -2.536793 2.723902 0.089829 -0.096576 -0.084445 4.098821 0.942058 1.849521 0.473316 0.383301 0.574091
1 8.370594 -2.546544 2.550659 0.078463 -0.099002 -0.079382 2.163150 0.935487 1.720858 0.482129 0.384961 0.574251
1 8.822771 -2.501044 2.230464 0.070409 -0.055671 -0.022431 0.795829 0.868247 0.997668 0.450395 0.300047 0.472971
1 8.831857 -2.439685 2.108669 0.110253 -0.031139 0.007470 0.720289 0.835098 0.983217 0.340423 0.254280 0.305691
1 8.833398 -2.374768 2.082422 0.138542 -0.034400 0.017003 0.723262 0.926969 0.992935 0.399745 0.266645 0.303628
1 8.861326 -2.305431 2.012076 0.105681 -0.015818 0.021496 0.778108 0.954364 1.073333 0.425184 0.259722 0.298717
1 8.847882 -2.227698 2.037097 0.031024 -0.011250 0.010894 0.817571 1.055886 1.058292 0.530306 0.265050 0.304920
1 8.899683 -2.292053 1.910586 -0.007561 -0.005903 0.005402 0.833786 1.012664 1.101524 0.558762 0.284129 0.300510
1 8.868882 -2.260336 1.997219 -0.016714 0.007823 0.008947 0.859430 1.017199 1.058694 0.557886 0.280807 0.286133
1 8.887367 -2.261283 1.977073 -0.043017 0.001660 0.003941 0.860230 1.022274 1.067067 0.545749 0.283106 0.293771
1 8.863614 -2.251839 2.046922 -0.051769 0.009602 0.000209 0.842434 1.020202 1.012746 0.539779 0.273269 0.282788
1 8.882968 -2.243804 2.023322 -0.048952 0.004303 0.001318 0.840847 1.027276 1.003357 0.548832 0.276226 0.277666
1 8.907637 -2.204356 1.994546 -0.072201 0.001514 -0.003474 0.843427 1.018044 1.008550 0.584050 0.276239 0.271556
1 8.925757 -2.154322 1.942128 -0.072166 0.008466 -0.003126 0.849935 0.993021 1.030426 0.590132 0.277370 0.272222
1 8.958159 -2.072856 1.884986 -0.075218 0.004853 -0.007499 0.828089 0.940035 1.000468 0.600740 0.276527 0.270912
1 9.018440 -1.988356 1.808319 -0.075301 0.004164 -0.011400 0.792619 0.844079 0.939088 0.601909 0.277454 0.276961
1 9.076277 -1.888580 1.722709 -0.074017 0.003602 -0.010583 0.754757 0.721899 0.867697 0.602747 0.278386 0.277297
1 9.090008 -1.867200 1.677114 -0.065025 0.000009 -0.001151 0.732866 0.688078 0.846070 0.600901 0.269348 0.262557
1 9.102577 -1.881270 1.595691 -0.065821 0.004604 -0.001572 0.731884 0.686477 0.814626 0.602686 0.267105 0.264220
1 9.115981 -1.888687 1.549931 -0.066349 0.009992 0.001657 0.728022 0.686484 0.788650 0.601839 0.264863 0.263882
1 9.119251 -1.887197 1.519161 -0.074990 0.008585 -0.002859 0.725736 0.683457 0.776246 0.597356 0.264309 0.261281
1 9.127219 -1.877838 1.481673 -0.068311 0.010526 -0.001594 0.719855 0.674425 0.746298 0.592122 0.260829 0.255551
1 9.134045 -1.877350 1.451392 -0.067456 0.009309 -0.000628 0.680308 0.668594 0.731452 0.589663 0.256343 0.247899
1 9.120213 -1.887139 1.487990 -0.027410 0.010141 0.011208 0.675351 0.677000 0.709238 0.649228 0.248055 0.234920
1 9.128508 -1.892047 1.510222 -0.054152 0.009519 0.001110 0.657843 0.668072 0.708120 0.629706 0.236627 0.228577
1 9.108203 -1.872208 1.615487 -0.033285 0.009556 -0.004438 0.593701 0.678168 0.622160 0.611592 0.227035 0.213781
1 9.115983 -1.888721 1.649749 0.031231 -0.004085 0.007618 0.493509 0.577485 0.599384 0.528293 0.207275 0.193342
1 9.092796 -1.831183 1.723489 0.044657 -0.009748 0.013563 0.455680 0.604726 0.500885 0.550046 0.178107 0.185169
1 9.108272 -1.832308 1.680976 0.014372 -0.010937 0.003213 0.389952 0.616439 0.493251 0.604734 0.173558 0.197512
1 8.736279 -2.086428 1.635242 -0.013352 -0.054014 0.121565 2.185461 1.435125 0.601341 0.646159 0.374165 0.603797
1 7.862571 -2.218768 1.569872 -0.028093 -0.045454 0.128558 4.361582 1.562434 0.677941 0.657539 0.377831 0.605985
1 6.974488 -2.356680 1.527438 -0.006250 -0.035203 0.125808 5.650086 1.663992 0.727358 0.684652 0.378604 0.606413
1 6.082075 -2.502217 1.506872 -0.021603 -0.042497 0.126985 6.558151 1.746673 0.739612 0.665792 0.381308 0.606330
1 5.197403 -2.652670 1.476363 -0.021006 -0.047936 0.127060 7.255188 1.844375 0.749473 0.660084 0.381825 0.605289
1 4.556636 -2.811250 1.444321 0.027430 -0.046260 0.029774 7.619374 1.983071 0.771115 0.762727 0.415416 0.967762
1 4.595806 -2.867526 1.476861 0.023513 -0.065835 0.008951 7.659863 2.022687 0.833665 0.799461 0.455851 1.043911
1 4.591433 -2.900598 1.461119 0.015850 -0.067776 0.008180 7.661173 2.013506 0.841906 0.804324 0.458545 1.046245
1 4.586405 -2.926301 1.457312 -0.000375 -0.055160 0.014157 7.658270 2.006941 0.840691 0.803836 0.461557 1.047163
1 4.569043 -2.971214 1.492491 -0.002890 -0.058285 0.007804 7.648005 1.995468 0.839703 0.802101 0.460689 1.046280
1 4.556876 -2.997495 1.506826 0.001123 -0.058079 0.008272 7.640772 1.986477 0.841116 0.801508 0.460663 1.046147
1 4.546474 -3.034292 1.517312 0.002609 -0.060242 0.006132 7.635072 1.974736 0.842940 0.801730 0.460278 1.046284
1 4.542471 -3.059359 1.526770 0.008582 -0.061295 0.007558 7.633926 1.964780 0.851503 0.802894 0.462069 1.046707
1 4.527616 -3.080361 1.549442 -0.000783 -0.058385 0.006349 7.625610 1.957890 0.858782 0.804273 0.464218 1.047120
1 4.506015 -3.111530 1.574974 -0.050249 -0.048541 0.005517 7.612555 1.943603 0.861535 0.755668 0.461726 1.047211
1 4.508152 -3.197417 1.546406 -0.061419 -0.051606 0.005521 7.617315 1.869789 0.843513 0.732837 0.461023 1.049286
1 4.500642 -3.268374 1.503024 -0.057584 -0.054816 0.001985 7.612891 1.806386 0.834362 0.734407 0.461644 1.049597
1 4.488272 -3.350343 1.472178 -0.056857 -0.052186 0.003479 7.605698 1.737871 0.824186 0.733299 0.463457 1.050477
1 4.485838 -3.413073 1.440885 -0.037824 -0.050953 0.002309 7.606277 1.673436 0.814016 0.695768 0.465644 1.053389
1 4.479321 -3.447738 1.444137 -0.005728 -0.054915 0.004914 7.600603 1.641441 0.802949 0.648645 0.464099 1.049061
1 4.838177 -3.218254 1.489617 0.023414 -0.005570 -0.112716 7.494915 1.285404 0.726044 0.595853 0.316532 0.858028
1 5.714883 -3.103463 1.526984 0.030541 -0.017585 -0.120149 6.872264 1.228741 0.657263 0.578560 0.307076 0.853839
1 6.611032 -2.974011 1.537105 -0.007010 -0.022711 -0.121086 6.050370 1.165681 0.600797 0.530663 0.304546 0.854287
1 7.482999 -2.860056 1.573608 0.029752 -0.009228 -0.120191 4.950687 1.080301 0.585336 0.499479 0.301149 0.854755
1 8.359341 -2.736888 1.635405 0.024751 -0.010678 -0.122905 3.287630 0.926170 0.541785 0.498028 0.295275 0.854947
1 9.003855 -2.599181 1.622701 -0.017960 -0.019170 -0.027516 0.720343 0.541290 0.514304 0.333850 0.244159 0.438069
1 8.970619 -2.542073 1.546497 -0.003120 -0.005172 -0.002150 0.498812 0.316418 0.422016 0.239331 0.152521 0.193123
1 8.978001 -2.523553 1.499825 0.002170 -0.001750 -0.000535 0.436851 0.316142 0.471440 0.222000 0.141691 0.179591
1 8.998899 -2.513094 1.458671 -0.005268 0.001677 -0.004079 0.449408 0.323966 0.516006 0.279786 0.151479 0.178265
1 8.998195 -2.465838 1.464545 0.001592 0.000780 0.001444 0.464128 0.333423 0.533798 0.288750 0.161988 0.183272
1 8.999087 -2.453262 1.481352 -0.005232 0.002378 -0.000511 0.464734 0.335808 0.551633 0.290683 0.164222 0.184140
1 9.006360 -2.428388 1.483750 -0.004766 0.000273 -0.001898 0.476836 0.333682 0.552280 0.291340 0.167226 0.186731
1 9.010646 -2.402464 1.477426 -0.010226 0.003497 -0.000646 0.457813 0.348914 0.539534 0.287948 0.162594 0.185007
1 9.020852 -2.383015 1.476000 -0.002033 0.001425 0.001116 0.450187 0.345250 0.532485 0.283379 0.157534 0.182443
1 9.035325 -2.354773 1.467206 -0.001248 -0.000902 -0.002176 0.427073 0.340421 0.520624 0.281391 0.153829 0.179640
1 9.031943 -2.337207 1.477012 -0.007072 0.002675 -0.000554 0.353188 0.329880 0.521436 0.278145 0.147310 0.166050
1 9.031179 -2.334489 1.501201 -0.008200 0.006099 0.002658 0.350491 0.323222 0.521171 0.274247 0.144028 0.163941
1 9.035748 -2.313102 1.516398 -0.005261 0.003206 0.000906 0.344862 0.314016 0.523750 0.273559 0.139263 0.158062
1 9.029107 -2.306723 1.542128 -0.004887 0.002148 -0.000311 0.294703 0.306149 0.524309 0.268318 0.131923 0.135157
1 9.032806 -2.281574 1.557463 -0.000699 0.002264 0.000601 0.290973 0.296787 0.523297 0.267352 0.131576 0.134618
1 9.050527 -2.290318 1.590980 -0.002362 0.004585 0.010233 0.317308 0.482539 0.555770 0.274681 0.139871 0.177844
1 8.466765 -2.442953 1.637857 -0.026846 -0.006817 0.131186 2.985075 1.049024 0.590482 0.318051 0.237324 0.672265
1 7.559239 -2.519320 1.709955 -0.019414 -0.003935 0.128761 4.818818 1.082518 0.632225 0.322353 0.235438 0.671128
1 6.673182 -2.569955 1.770377 -0.017545 -0.006039 0.126755 5.989457 1.106108 0.702126 0.322430 0.233913 0.670708
1 5.781112 -2.614160 1.825479 -0.014110 -0.005736 0.128824 6.855850 1.125846 0.746632 0.321905 0.233729 0.669192
1 4.882635 -2.682702 1.910900 -0.023065 -0.000288 0.128336 7.518968 1.143564 0.739121 0.282270 0.230046 0.666881
1 4.262399 -2.826482 1.983867 -0.009676 0.011170 0.023699 7.786263 1.419440 0.731167 0.313589 0.251528 0.957763
1 4.282436 -2.866301 2.055206 -0.007085 -0.003483 -0.001438 7.803257 1.452881 0.655247 0.328388 0.269526 1.006890
1 4.265778 -2.871178 2.101766 0.003554 -0.008623 0.003138 7.792439 1.450634 0.575372 0.277862 0.261553 1.006667
1 4.272018 -2.901801 2.087349 -0.005610 -0.009149 -0.000491 7.796358 1.436379 0.571417 0.268656 0.255986 1.005691
1 4.273513 -2.909408 2.061526 -0.004298 -0.009181 -0.000293 7.797242 1.433218 0.577952 0.266485 0.254799 1.005484
1 4.265900 -2.915624 2.049124 -0.008083 -0.010675 0.001022 7.792561 1.431160 0.586043 0.265699 0.257791 1.005935
1 4.276274 -2.956489 1.976186 -0.018622 -0.009568 -0.001213 7.799378 1.415309 0.723039 0.273625 0.260287 1.007578
1 4.274317 -2.926014 1.964183 -0.012902 -0.004852 -0.004744 7.800854 1.450828 0.742191 0.297262 0.267568 1.008735
1 4.277941 -2.924674 1.933038 0.002400 -0.017847 0.000745 7.804403 1.458872 0.777064 0.309192 0.280526 1.013398
1 4.291359 -2.945783 1.850455 0.005464 -0.010062 -0.000125 7.814351 1.454151 0.874901 0.324980 0.291374 1.016162
1 4.286264 -2.917204 1.860017 0.013535 -0.010610 -0.003603 7.811408 1.481393 0.878364 0.332964 0.291797 1.017992
1 4.289559 -2.919441 1.835452 0.016778 -0.018932 0.002476 7.813797 1.483816 0.895925 0.335887 0.295924 1.019466
1 4.293875 -2.917854 1.797078 0.091434 -0.019047 0.010894 7.817628 1.506650 0.915555 0.523868 0.300370 1.022054
1 4.307801 -2.874056 1.800766 0.103956 -0.021748 0.015816 7.826558 1.544368 0.918135 0.542200 0.304637 1.022736
1 4.292288 -2.807959 1.817436 0.095230 -0.022855 0.006907 7.816106 1.527512 0.908993 0.543777 0.300660 1.015974
1 4.881981 -2.634681 1.783762 0.096461 -0.010151 -0.116897 7.563213 1.259939 0.892775 0.530471 0.232550 0.762720
1 5.784865 -2.552712 1.726452 0.087922 -0.011102 -0.113201 6.906998 1.239278 0.861840 0.528868 0.231716 0.763154
1 6.682675 -2.470471 1.657868 0.083726 -0.011437 -0.114002 6.056609 1.223415 0.801468 0.529762 0.232867 0.763244
1 7.590192 -2.373126 1.583559 0.077815 -0.013800 -0.118466 4.898055 1.211277 0.745692 0.532510 0.233092 0.762901
1 8.493313 -2.246959 1.513555 0.055872 -0.011920 -0.114797 3.098774 1.202820 0.707975 0.553065 0.235807 0.766410
1 9.119057 -2.117632 1.415066 0.020919 -0.014355 -0.016742 0.516378 0.762223 0.688616 0.542833 0.214926 0.381876
1 9.095703 -2.038073 1.402571 0.006272 0.006536 0.013236 0.448996 0.708557 0.676050 0.541568 0.196760 0.236499
1 9.100798 -2.025650 1.402257 0.009786 -0.004611 0.000184 0.486779 0.706695 0.682268 0.543821 0.203369 0.241149
1 9.107556 -1.994864 1.393827 0.016124 0.003063 0.008311 0.475902 0.696990 0.680365 0.544288 0.206605 0.242642
1 9.116377 -1.963348 1.379889 0.014796 -0.004265 0.006693 0.487967 0.689201 0.681852 0.545869 0.210531 0.244036
1 9.132639 -1.955708 1.351728 0.016027 -0.000492 0.010045 0.477531 0.684204 0.689234 0.546497 0.206856 0.241662
1 9.126411 -1.912816 1.398000 0.035658 -0.000680 0.012751 0.479823 0.656548 0.629095 0.543703 0.205701 0.241215
1 9.128303 -1.949070 1.400932 0.020861 -0.001412 0.014170 0.437225 0.629750 0.618748 0.534250 0.200375 0.241241
1 9.129348 -1.949852 1.415722 0.015021 0.006923 0.008174 0.415127 0.613852 0.607162 0.529657 0.184957 0.224975
1 9.119156 -1.922916 1.474497 0.013251 -0.003993 0.008335 0.385802 0.588647 0.528125 0.520565 0.170459 0.212734
1 9.131077 -1.945636 1.435309 0.004491 -0.000569 0.011843 0.381899 0.566492 0.515211 0.515519 0.170479 0.203614
1 9.130379 -1.940245 1.437750 -0.000451 0.007953 0.006278 0.377137 0.555743 0.503767 0.513740 0.162900 0.197168
1 9.131558 -1.936634 1.450441 -0.074575 0.008178 -0.002184 0.361957 0.493836 0.493480 0.302140 0.157161 0.191347
1 9.120729 -1.981555 1.428315 -0.087655 0.011569 -0.006892 0.355043 0.459791 0.481784 0.259344 0.148491 0.187322
1 9.123851 -2.013801 1.384933 -0.076359 0.010465 -0.007860 0.354184 0.448602 0.433930 0.254885 0.148434 0.187014
1 9.126319 -2.011082 1.374706 -0.062065 0.009887 -0.006807 0.359986 0.448779 0.435388 0.236715 0.148560 0.187477
1 9.122508 -2.019170 1.377408 -0.060380 0.012020 -0.003518 0.360430 0.451929 0.439059 0.237383 0.149210 0.188454
1 9.124504 -2.021807 1.367657 -0.053982 0.005332 -0.005888 0.382532 0.453744 0.431962 0.239636 0.153137 0.188902
1 9.119055 -2.044549 1.375867 -0.051761 0.014018 0.001156 0.380859 0.442667 0.436037 0.236819 0.155205 0.188476
1 9.119195 -2.083532 1.388264 -0.022671 0.005260 -0.005186 0.388819 0.385309 0.431324 0.199146 0.157266 0.179141
1 9.109252 -2.058003 1.429150 -0.009831 0.002011 0.002919 0.395263 0.372766 0.383261 0.178081 0.154151 0.175680
1 9.109816 -2.092761 1.412025 0.003533 -0.004220 -0.002676 0.392224 0.247248 0.371108 0.157360 0.150396 0.159163
1 9.110737 -2.085095 1.393423 0.003869 0.002090 0.005554 0.347546 0.221351 0.360962 0.147952 0.138929 0.145276
1 9.112294 -2.094020 1.387735 0.000589 -0.002806 0.000042 0.339145 0.215133 0.358548 0.145144 0.132298 0.138570
1 9.110159 -2.106760 1.389741 0.005133 0.002001 0.001643 0.320128 0.204108 0.354834 0.138529 0.127204 0.136000
1 9.107285 -2.100203 1.402267 0.007507 0.002880 0.001354 0.311914 0.200900 0.342151 0.145052 0.126160 0.137251
1 9.103533 -2.107872 1.420512 -0.000475 0.001093 -0.002134 0.298470 0.192447 0.323905 0.135021 0.122233 0.123786
1 9.110581 -2.087416 1.392186 0.003593 -0.007408 -0.001060 0.309163 0.200488 0.320382 0.130403 0.117789 0.117947
1 9.116477 -2.074997 1.373221 -0.010640 0.002324 -0.000735 0.338007 0.212668 0.316565 0.127167 0.115973 0.113619
1 9.114407 -2.079376 1.390179 -0.006965 0.007435 0.002667 0.334903 0.213387 0.317543 0.128490 0.112485 0.113191
1 9.106419 -2.081558 1.423183 -0.003670 0.002874 -0.000348 0.336027 0.218709 0.330174 0.133877 0.115542 0.114858
1 9.109300 -2.078615 1.423274 -0.001658 0.001287 0.001351 0.332833 0.216219 0.322165 0.134445 0.116142 0.114629
1 9.108970 -2.079936 1.425822 -0.002007 0.001250 0.000842 0.320980 0.209552 0.315067 0.123981 0.112539 0.100190
1 9.110187 -2.077617 1.425633 -0.002629 0.001550 0.001045 0.319160 0.208437 0.311546 0.123471 0.111586 0.099842
1 9.110958 -2.075840 1.424066 -0.002850 0.000579 0.001034 0.320401 0.208886 0.316142 0.123233 0.111930 0.099951
1 9.109678 -2.072743 1.427555 0.004213 0.000764 0.002808 0.313674 0.204216 0.307784 0.115105 0.111614 0.096472
1 9.115660 -2.061260 1.412229 0.001603 -0.003728 -0.000180 0.312707 0.199231 0.297661 0.113724 0.109571 0.093845
1 9.113860 -2.068400 1.403234 -0.006033 0.005205 0.003856 0.309616 0.192241 0.312980 0.120250 0.105391 0.094638
1 9.120857 -2.057434 1.379351 -0.001667 -0.003194 -0.000412 0.312997 0.201200 0.311452 0.120738 0.111907 0.099336
1 9.120696 -2.065703 1.373551 -0.003494 0.001816 0.002888 0.310164 0.185556 0.306273 0.118024 0.108763 0.097471
1 9.123267 -2.065256 1.367277 -0.006460 0.001670 -0.000221 0.336983 0.184189 0.314389 0.119356 0.104328 0.091950
1 9.125776 -2.064191 1.362068 0.001788 0.003428 0.006194 0.350762 0.204480 0.315607 0.150137 0.106174 0.116970
1 9.119955 -2.052813 1.389320 -0.001276 0.000242 -0.004723 0.389324 0.230798 0.349642 0.179637 0.118761 0.132466
1 9.103268 -2.172876 1.437351 -0.017323 0.020432 0.057219 0.556384 1.007128 0.481384 0.215030 0.200350 0.440911
1 8.327877 -2.284625 1.505522 -0.037860 -0.001505 0.131300 3.501592 1.147274 0.589493 0.243140 0.245058 0.628423
1 7.428566 -2.368989 1.602673 -0.035259 -0.001414 0.132480 5.112397 1.195912 0.687769 0.246905 0.243916 0.627086
1 6.526959 -2.410224 1.714050 -0.030633 -0.004359 0.135221 6.209104 1.201378 0.818617 0.249004 0.243908 0.626636
1 5.624577 -2.443765 1.859438 -0.026459 0.000478 0.135808 7.018593 1.193223 0.944608 0.247357 0.242717 0.625660
1 4.717779 -2.476082 1.992234 -0.015132 -0.002530 0.133429 7.638576 1.184200 1.014914 0.247725 0.240822 0.625919
1 4.482319 -2.629682 2.019709 0.006400 0.007685 -0.006852 7.734524 1.540913 1.065621 0.370923 0.334882 1.030723
1 4.479892 -2.642733 2.013880 0.005937 0.013887 0.004214 7.733335 1.541442 1.073403 0.377642 0.340541 1.036460
1 4.457274 -2.675423 2.069704 -0.002681 0.018751 -0.001132 7.721018 1.537721 1.066485 0.380132 0.340554 1.036826
1 4.439849 -2.711160 2.120660 0.003718 0.015509 0.000627 7.710923 1.534256 1.057847 0.381036 0.341010 1.037025
1 4.431989 -2.726209 2.141195 0.010603 0.010209 -0.000550 7.707475 1.530295 1.048889 0.383213 0.343316 1.038032
1 4.426860 -2.748651 2.152384 0.010816 0.010997 0.000822 7.704499 1.525282 1.041895 0.384321 0.343682 1.038884
1 4.418479 -2.768188 2.174666 0.009918 0.011639 0.000165 7.699575 1.519099 1.032734 0.384512 0.343577 1.039001
1 4.411915 -2.782821 2.185484 0.009112 0.010998 -0.000455 7.695746 1.514554 1.026131 0.385726 0.344751 1.039201
1 4.404866 -2.805272 2.221455 0.009568 0.014120 0.000533 7.690704 1.509046 1.005438 0.385055 0.345592 1.039543
1 4.399931 -2.820309 2.232122 0.004591 0.009059 -0.004538 7.690056 1.501743 0.999974 0.388113 0.352223 1.041977
1 4.386907 -2.830447 2.246438 -0.002431 0.014117 -0.001704 7.690755 1.500311 0.992378 0.396550 0.358109 1.045715
1 4.390238 -2.852796 2.263387 0.006737 0.015316 -0.000120 7.691367 1.493844 0.980043 0.398409 0.361019 1.050310
1 4.380141 -2.865203 2.294096 -0.004305 0.015896 -0.005332 7.684497 1.485874 0.954163 0.387283 0.361919 1.048530
1 4.376104 -2.891854 2.295982 -0.000238 0.015990 0.003049 7.681163 1.469364 0.944271 0.374521 0.358582 1.046817
1 4.384983 -2.785922 2.268476 0.015315 -0.004648 -0.058741 7.676312 1.164236 0.914675 0.354563 0.319897 0.955142
1 5.154802 -2.686976 2.220105 0.036191 0.017827 -0.132337 7.283186 1.074318 0.893192 0.332545 0.286485 0.826897
1 6.045812 -2.617862 2.148603 0.033858 0.018293 -0.133695 6.573029 1.040096 0.868143 0.326098 0.285894 0.826609
1 6.940529 -2.591206 2.051452 0.029626 0.019674 -0.136309 5.623788 1.036950 0.799572 0.325375 0.285565 0.826066
1 7.834614 -2.583420 1.936876 0.029632 0.018831 -0.135250 4.303572 1.038815 0.664697 0.327671 0.286636 0.826936
1 8.726875 -2.584444 1.835294 0.023454 0.019083 -0.131087 1.950824 1.041022 0.517868 0.327942 0.289445 0.829009
1 8.961640 -2.434933 1.809497 0.006902 0.000059 0.004035 0.594334 0.334506 0.411719 0.192825 0.178196 0.233291
1 8.966653 -2.423668 1.805482 0.003313 -0.001688 -0.004917 0.591781 0.326980 0.395658 0.177962 0.166790 0.211509
1 8.982491 -2.405733 1.762138 0.007313 -0.006362 -0.001583 0.580101 0.314019 0.369937 0.178028 0.166532 0.210347
1 8.997481 -2.376795 1.717981 0.005133 -0.004447 -0.002325 0.578093 0.294338 0.345021 0.177432 0.167637 0.211202
1 9.008385 -2.363062 1.689875 -0.003229 0.000975 -0.001930 0.566285 0.300083 0.358144 0.176806 0.164984 0.207963
1 9.010044 -2.333188 1.679370 -0.008358 -0.000895 -0.004965 0.576693 0.308767 0.367942 0.179294 0.171064 0.207199
1 9.027205 -2.294202 1.638451 -0.009148 0.004008 0.000472 0.582159 0.343376 0.387832 0.179215 0.181421 0.216151
1 9.030975 -2.296527 1.633562 -0.007290 -0.002045 -0.005492 0.618870 0.341722 0.397737 0.186536 0.191865 0.224341
1 9.044271 -2.267132 1.578570 -0.005538 -0.001552 -0.003998 0.620127 0.344743 0.407602 0.183637 0.192520 0.223710
1 9.041159 -2.263973 1.581676 0.001143 0.001349 0.001070 0.614685 0.352777 0.395301 0.179118 0.177294 0.211714
1 9.056332 -2.250382 1.556274 0.007774 -0.000267 0.001047 0.482944 0.345713 0.396310 0.160145 0.163034 0.191508
